5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
5,5,5,11,0,0,0,0,0,0,
